sensor_id,flow_lag_1,flow_lag_2,flow_lag_3,flow_lag_6,flow_lag_12,speed_lag_1,speed_lag_2,speed_lag_3,speed_lag_6,speed_lag_12,occupancy_lag_1,occupancy_lag_2,occupancy_lag_3,occupancy_lag_6,occupancy_lag_12,flow_roll_mean_3,flow_roll_std_3,flow_roll_mean_6,flow_roll_std_6,flow_roll_mean_12,flow_roll_std_12,speed_roll_mean_3,speed_roll_std_3,speed_roll_mean_6,speed_roll_std_6,speed_roll_mean_12,speed_roll_std_12,occupancy_roll_mean_3,occupancy_roll_std_3,occupancy_roll_mean_6,occupancy_roll_std_6,occupancy_roll_mean_12,occupancy_roll_std_12,hour,weekday,is_weekend,flow_target,source
PEMSD3_014,80.88162994384766,102.51969146728516,83.96788787841797,85.43205261230469,71.60118103027344,51.08585739135742,41.144195556640625,52.013980865478516,46.6676025390625,52.267276763916016,0.45337989926338196,0.6659372448921204,0.47281450033187866,0.5164105296134949,0.4330988824367523,84.74041748046875,7.727556228637695,85.7567138671875,13.028688430786133,84.91252899169922,13.795918464660645,47.42894744873047,4.865203380584717,48.759361267089844,6.187146186828613,50.053855895996094,5.011931419372559,0.5329225063323975,0.04829249158501625,0.5141473412513733,0.10046111792325974,0.5049905776977539,0.09658519178628922,12.0,2.0,0.0,87.65363311767578,synthetic_gan
PEMSD3_012,114.64242553710938,103.92669677734375,91.82563018798828,107.6749038696289,103.56776428222656,39.54140090942383,47.74275207519531,50.89726257324219,47.56590270996094,47.31188201904297,0.7513285875320435,0.6314481496810913,0.4977821111679077,0.6223252415657043,0.5979800224304199,118.31143188476562,16.312484741210938,107.83052825927734,13.23316764831543,102.98464965820312,13.357817649841309,44.777610778808594,3.946726083755493,46.260257720947266,5.417276859283447,47.557228088378906,5.055602073669434,0.6479230523109436,0.0790562555193901,0.632038414478302,0.09047786891460419,0.5823841094970703,0.08898456394672394,19.0,2.0,0.0,102.73704528808594,synthetic_gan
PEMSD3_011,33.93602752685547,50.12521743774414,68.14654541015625,56.622802734375,29.297176361083984,55.24894714355469,56.186153411865234,55.422080993652344,54.85976791381836,60.025306701660156,0.24563167989253998,0.25015318393707275,0.4081844985485077,0.3115643858909607,0.14204061031341553,46.74897384643555,6.039443016052246,52.28809356689453,10.002825736999512,54.10961151123047,7.284717559814453,56.63056945800781,1.5909936428070068,54.79781723022461,2.0089802742004395,54.83365249633789,2.2473955154418945,0.2602294087409973,0.05974159017205238,0.32078710198402405,0.061942312866449356,0.30315065383911133,0.04803954437375069,0.0,2.0,0.0,48.68519592285156,synthetic_gan
PEMSD3_011,44.79999542236328,37.626216888427734,68.54151916503906,50.94172286987305,36.550636291503906,53.90362548828125,59.32976150512695,53.951515197753906,58.824195861816406,57.40187072753906,0.3109704554080963,0.17450425028800964,0.39543038606643677,0.2533622980117798,0.1869356632232666,52.24420166015625,15.366511344909668,51.23066711425781,13.501609802246094,51.46529006958008,10.857684135437012,57.32997512817383,2.5896177291870117,55.530250549316406,2.613970994949341,56.374080657958984,3.0086796283721924,0.27649587392807007,0.10194935649633408,0.31245744228363037,0.07406970858573914,0.28006795048713684,0.06623195856809616,0.0,2.0,0.0,46.900238037109375,synthetic_gan
PEMSD3_011,61.49114990234375,65.01627349853516,19.697799999999997,26.870601654052734,63.01104736328125,51.39910125732422,56.07057571411133,54.76150131225586,64.00030000000001,55.00914764404297,0.31904685497283936,0.44361913204193115,0.11171096563339233,0.2617134153842926,0.4165438115596771,40.667537689208984,3.8606982231140137,33.718624114990234,7.904984951019287,50.97977066040039,12.461731910705566,52.5206184387207,1.7265501022338867,56.377769470214844,1.5270609855651855,56.4732551574707,4.327605724334717,0.31920313835144043,0.046795934438705444,0.21264256536960602,0.05291455239057541,0.3141007721424103,0.0820116251707077,22.0,6.0,1.0,29.748271942138672,synthetic_gan
PEMSD3_012,46.297332763671875,59.6112060546875,62.66233825683594,39.452392578125,29.487133026123047,56.50351333618164,49.77067565917969,53.63904571533203,59.72813415527344,58.26043701171875,0.26970064640045166,0.39070653915405273,0.36578667163848877,0.2038772702217102,0.18932503461837769,55.905364990234375,13.960710525512695,54.242279052734375,11.943191528320312,47.87550354003906,12.657978057861328,55.02227020263672,4.452353477478027,54.135799407958984,3.270374059677124,55.77210998535156,3.557363986968994,0.3264411985874176,0.08319266140460968,0.3351193070411682,0.07099766284227371,0.2908574640750885,0.07764280587434769,0.0,1.0,0.0,49.29844665527344,synthetic_gan
PEMSD3_012,76.64994812011719,90.61389923095703,76.0431900024414,87.91548156738281,101.14550018310547,50.458709716796875,43.097049713134766,49.66218948364258,49.124046325683594,45.71455764770508,0.41616836190223694,0.5730409622192383,0.44287848472595215,0.5247382521629333,0.6480163931846619,79.59846496582031,9.613443374633789,77.73397064208984,5.356328964233398,86.5881118774414,10.863116264343262,48.669830322265625,3.749480724334717,48.846397399902344,3.5043349266052246,48.94988250732422,4.444936752319336,0.5007399916648865,0.0537564754486084,0.48054635524749756,0.04799313470721245,0.5258153080940247,0.07239347696304321,12.0,4.0,0.0,71.00639343261719,synthetic_gan
PEMSD3_012,113.66238403320312,86.72122955322266,82.68452453613281,95.52424621582031,134.21533203125,43.79364776611328,54.801448822021484,46.6697883605957,50.99770736694336,46.83455276489258,0.7073018550872803,0.5402975082397461,0.44211727380752563,0.6171557903289795,0.8134057521820068,98.96858978271484,13.657455444335938,89.12245178222656,12.6802396774292,93.17096710205078,16.152360916137695,49.20432662963867,4.255258560180664,48.425880432128906,2.1151108741760254,49.00998306274414,4.669729232788086,0.5131645798683167,0.08365615457296371,0.46758145093917847,0.06402163952589035,0.5711716413497925,0.09738834202289581,23.0,5.0,1.0,65.41053771972656,synthetic_gan
PEMSD3_012,59.23902130126953,48.42161560058594,34.99639892578125,40.342803955078125,56.357723236083984,56.08833312988281,58.36136245727539,56.55358123779297,59.280921936035156,54.0060920715332,0.29186704754829407,0.32031702995300293,0.21829991042613983,0.2933766543865204,0.33276981115341187,48.63827896118164,6.90255069732666,45.92786407470703,7.490623474121094,50.15077209472656,11.393606185913086,56.833133697509766,1.2971917390823364,56.77791976928711,2.9365897178649902,55.906253814697266,3.39749813079834,0.30562201142311096,0.05170063301920891,0.27872586250305176,0.05184135586023331,0.3219038248062134,0.07786199450492859,7.0,6.0,1.0,26.337650299072266,synthetic_gan
PEMSD3_013,90.01319885253906,87.40950775146484,62.16118621826172,63.819740295410156,70.54768371582031,46.53473663330078,51.997779846191406,45.8114013671875,56.716941833496094,55.232662200927734,0.507736325263977,0.6316013336181641,0.33351361751556396,0.5350638031959534,0.4724182188510895,74.29573822021484,3.30987548828125,71.70169067382812,11.419849395751953,75.52743530273438,13.341696739196777,47.60891342163086,2.2905850410461426,50.06336975097656,2.1898000240325928,53.36576843261719,4.092178821563721,0.4854467511177063,0.06410495191812515,0.3408309817314148,0.07922156900167465,0.5026152729988098,0.08678527921438217,20.0,4.0,1.0,66.62620544433594,synthetic_gan
PEMSD3_011,143.88302612304688,136.109130859375,123.75941467285156,139.00900268554688,138.64170837402344,40.34822082519531,39.899715423583984,41.411956787109375,41.86436462402344,44.066307067871094,0.83432936668396,0.8096712827682495,0.775839626789093,0.7879530191421509,0.7951775789260864,145.93829345703125,7.35152530670166,143.81005859375,12.886096954345703,136.0731964111328,13.081871032714844,39.83063888549805,1.0594878196716309,40.66106414794922,4.0610504150390625,40.22492218017578,3.070960521697998,0.844209611415863,0.005558021013503469,0.79860520362854,0.06750890612602234,0.818543553352356,0.0627288967370987,14.0,2.0,0.0,161.73477172851562,synthetic_gan
PEMSD3_011,42.039306640625,33.871849060058594,50.00267791748047,29.646621704101562,23.877422332763672,57.01915740966797,58.07196807861328,54.13532638549805,61.73053741455078,55.64383316040039,0.20851348340511322,0.19482919573783875,0.34531891345977783,0.16255128383636475,0.1771407425403595,53.029212951660156,7.682370185852051,55.20623016357422,8.342127799987793,49.91944122314453,7.468364238739014,56.9285774230957,3.2483439445495605,54.8878288269043,3.3112728595733643,54.49570846557617,2.802018165588379,0.3028717637062073,0.0794367641210556,0.2840046286582947,0.060221679508686066,0.2836172580718994,0.05714351683855057,0.0,3.0,1.0,20.9761,synthetic_gan
PEMSD3_011,51.64697265625,55.373661041259766,50.96949768066406,49.68487548828125,28.176834106445312,55.404823303222656,53.65292739868164,57.161991119384766,51.63374328613281,56.780155181884766,0.31887751817703247,0.31725484132766724,0.30033546686172485,0.31456273794174194,0.20739412307739258,50.552520751953125,5.970335960388184,47.97087860107422,7.761195182800293,51.900917053222656,9.051801681518555,54.01182556152344,6.529815673828125,54.66206741333008,5.096503257751465,55.32524871826172,3.8431177139282227,0.3351059556007385,0.06546495854854584,0.317577600479126,0.06534864753484726,0.28448188304901123,0.06474167853593826,3.0,1.0,0.0,60.599430084228516,synthetic_gan
PEMSD3_011,85.22099304199219,78.53954315185547,91.21358489990234,95.11073303222656,62.056549072265625,53.03169250488281,52.62957000732422,52.79186248779297,41.562129974365234,54.337974548339844,0.5161819458007812,0.4292356073856354,0.47805121541023254,0.5578922033309937,0.39342600107192993,76.19833374023438,10.693007469177246,80.89308166503906,13.269611358642578,79.48711395263672,17.109088897705078,51.76180648803711,5.732041358947754,51.3377799987793,3.555823564529419,50.645713806152344,3.568416118621826,0.4614618718624115,0.06677103042602539,0.4669323265552521,0.07086993008852005,0.48515307903289795,0.08944930881261826,8.0,2.0,0.0,103.48419189453125,synthetic_gan
PEMSD3_011,51.376739501953125,81.56719207763672,59.4649772644043,44.573307037353516,53.2393684387207,54.304317474365234,46.737083435058594,53.94462966918945,55.024574279785156,48.565799713134766,0.36603012681007385,0.49816492199897766,0.34938549995422363,0.2918180227279663,0.3736121654510498,66.95597839355469,21.190536499023438,62.891319274902344,14.923999786376953,52.677711486816406,11.72330379486084,52.10686111450195,7.940703031699553,53.513492584228516,6.488858408710125,56.97394561767578,5.230362415313721,0.40373677015304565,0.16081784665584564,0.354165256023407,0.11090557277202606,0.28389596939086914,0.090846948325634,9.0,1.0,0.0,55.07598114013672,synthetic_gan
PEMSD3_013,60.734893798828125,50.84864044189453,52.005584716796875,54.00707244873047,35.49073028564453,52.19693374633789,54.727386474609375,57.37006759643555,53.80596160888672,58.19678497314453,0.3853670358657837,0.2529815435409546,0.30717742443084717,0.2894356846809387,0.18648475408554077,59.09550857543945,8.497361183166504,56.263343811035156,12.919015884399414,57.06470489501953,10.767005920410156,53.162620544433594,4.982604503631592,54.205543518066406,5.358658790588379,54.21746826171875,3.744894027709961,0.35667282342910767,0.07151284068822861,0.34731796383857727,0.10153749585151672,0.3058602213859558,0.07314565032720566,6.0,0.0,0.0,63.20331573486328,synthetic_gan
PEMSD3_011,48.234703063964844,44.377197265625,47.46733856201172,43.18748092651367,35.4609375,59.52939224243164,56.53105163574219,51.585487365722656,57.03905487060547,57.88788986206055,0.24100716412067413,0.2627522945404053,0.3018324375152588,0.2879738211631775,0.24447694420814514,51.518951416015625,6.100427150726318,45.441375732421875,6.560408115386963,50.693115234375,8.087944030761719,56.65637969970703,3.62677001953125,56.256465911865234,3.7726268768310547,56.597721099853516,3.293560266494751,0.2981569766998291,0.058645814657211304,0.2755342721939087,0.04894436150789261,0.3011323809623718,0.06200861558318138,4.0,4.0,1.0,40.88572311401367,synthetic_gan
PEMSD3_011,63.85002899169922,52.953102111816406,67.09571075439453,63.94559097290039,65.10786437988281,52.456607818603516,56.790592193603516,52.22944641113281,52.249053955078125,54.10721206665039,0.3795676827430725,0.2899472117424011,0.3881354331970215,0.3785521984100342,0.3229535222053528,58.96266174316406,8.895113945007324,57.74786376953125,13.825413703918457,57.938804626464844,10.128275871276855,54.744510650634766,3.473628044128418,54.02629089355469,4.624082088470459,53.816043853759766,2.9493818283081055,0.3446243405342102,0.07371600717306137,0.3547910153865814,0.09541633725166321,0.3229539394378662,0.06175900623202324,11.0,1.0,0.0,59.12052536010742,synthetic_gan
PEMSD3_013,38.30990982055664,50.214317321777344,54.52688217163086,45.94295120239258,53.55579376220703,57.877174377441406,52.5860710144043,57.85685348510742,60.303123474121094,51.339359283447266,0.23163673281669617,0.3392384648323059,0.31467562913894653,0.2681490182876587,0.33094924688339233,49.21638107299805,8.974835395812988,52.54230499267578,11.473194122314453,54.595542907714844,11.025806427001953,55.8875846862793,1.9461390972137451,55.0484504699707,2.462264060974121,54.45602798461914,2.062419891357422,0.2969279885292053,0.04470603168010712,0.3268347978591919,0.04504211246967316,0.3175506293773651,0.05506818741559982,7.0,4.0,0.0,30.808387756347656,synthetic_gan
PEMSD3_014,38.92586135864258,43.88283157348633,53.80897521972656,44.96051788330078,46.356773376464844,56.04852294921875,57.02865982055664,56.3923454284668,57.433929443359375,56.06637191772461,0.24880802631378174,0.24611137807369232,0.2982948422431946,0.2787534296512604,0.21670755743980408,47.106346130371094,15.723296165466309,43.61667251586914,13.940935134887695,49.241058349609375,9.281558990478516,56.04008102416992,1.937158226966858,56.82050704956055,3.236436128616333,56.952144622802734,3.4535560607910156,0.2836204469203949,0.1103038415312767,0.278167188167572,0.08880778402090073,0.24475924670696259,0.06464675068855286,9.0,3.0,0.0,38.258602142333984,synthetic_gan
PEMSD3_013,140.31292724609375,162.35290000000006,150.91592407226562,144.07034301757812,160.41100000000003,42.70848083496094,33.759899999999995,38.21710968017578,42.05066680908203,42.011688232421875,0.7921615839004517,0.92,0.8912210464477539,0.8389232158660889,0.92,158.43043333333338,11.522631645202637,151.5326690673828,10.161336898803711,155.5311,12.744418144226074,39.397884368896484,2.3316192626953125,36.78326666666667,2.7912073135375977,37.11565,2.0586366653442383,0.8754396438598633,0.017645835876464844,0.8952506666666666,0.0427720732986927,0.8860785833333334,0.04339468106627464,16.0,4.0,0.0,150.9044189453125,synthetic_gan
PEMSD3_013,50.44340515136719,42.899169921875,58.64624786376953,43.489559173583984,44.176265716552734,56.4478645324707,57.42536926269531,51.43781280517578,57.1096305847168,54.919307708740234,0.3355071246623993,0.2663184404373169,0.33209359645843506,0.24506239593029022,0.28095048666000366,55.380531311035156,10.89980411529541,49.22039031982422,10.121841430664062,46.079837799072266,9.027636528015137,57.230018615722656,4.746016979217529,55.21944046020508,4.410648345947266,56.45111846923828,3.2999889850616455,0.267117977142334,0.08959895372390747,0.3126637935638428,0.06558134406805038,0.2829029858112335,0.06176456809043884,0.0,3.0,0.0,40.33445739746094,synthetic_gan
PEMSD3_013,120.82566833496094,138.1396484375,121.2107162475586,134.52223205566406,149.509765625,40.84375,41.71021270751953,45.5779914855957,40.00248336791992,40.89048385620117,0.7976575493812561,0.7784891724586487,0.686909556388855,0.8056546449661255,0.8864157199859619,131.5398712158203,16.66338348388672,130.24842834472656,13.354767799377441,130.18411254882812,13.044079780578613,42.567691802978516,7.618631839752197,42.203025817871094,5.198606967926025,42.025047302246094,4.871154308319092,0.7683290243148804,0.11341360211372375,0.7377066612243652,0.0960976704955101,0.749089777469635,0.08150846511125565,12.0,2.0,0.0,117.8891830444336,synthetic_gan
PEMSD3_013,44.86054229736328,49.65802001953125,51.95989227294922,77.71294403076172,75.35551452636719,59.67500305175781,54.51493835449219,57.60757064819336,46.725440979003906,49.011322021484375,0.15234443545341492,0.2659589648246765,0.3080763518810272,0.46878746151924133,0.49628588557243347,42.27824783325195,4.999222755432129,44.816368103027344,5.661243438720703,61.10004806518555,12.039776802062988,55.39845275878906,4.456856727600098,57.117034912109375,3.5477421283721924,53.8536491394043,3.9387576580047607,0.30214443802833557,0.042088303714990616,0.29528945684432983,0.04595969617366791,0.352949321269989,0.08013501763343811,10.0,2.0,0.0,49.53261947631836,synthetic_gan
PEMSD3_012,47.110469818115234,52.00442123413086,65.9962387084961,64.06961822509766,67.15477752685547,56.09809112548828,60.025108337402344,55.2368278503418,55.05940246582031,52.43079376220703,0.30318373441696167,0.30850136280059814,0.3609604835510254,0.35695773363113403,0.3941894769668579,48.94288635253906,17.155864715576172,55.21833801269531,17.997825622558594,57.40105438232422,16.596084594726562,56.902503967285156,0.8722379207611084,56.348270416259766,2.0700175762176514,53.903202056884766,3.7783026695251465,0.2919234037399292,0.10075724869966507,0.2932609021663666,0.09992692619562149,0.31495851278305054,0.09867135435342789,19.0,5.0,0.0,41.834144592285156,synthetic_gan
PEMSD3_013,67.99900817871094,67.08293914794922,69.45513916015625,50.12798309326172,45.62000274658203,51.71613311767578,52.83476257324219,56.86174392700195,54.172813415527344,59.03007507324219,0.42038747668266296,0.4060967266559601,0.3317301869392395,0.3378567099571228,0.19016852974891663,58.80577087402344,5.577062129974365,58.713661193847656,11.81860065460205,65.56532287597656,10.981260299682617,53.86071014404297,2.74873685836792,53.4693717956543,2.674910068511963,54.6419792175293,2.1027729511260986,0.3874519169330597,0.04444878175854683,0.4068511724472046,0.05482368916273117,0.34085410833358765,0.05759698152542114,23.0,3.0,0.0,64.55242919921875,synthetic_gan
PEMSD3_013,42.40270233154297,46.246978759765625,69.90953826904297,50.5572509765625,46.3873291015625,58.37076187133789,54.66938018798828,49.452205657958984,56.58323669433594,53.2954216003418,0.2656550407409668,0.2929743528366089,0.4214459955692291,0.25959908962249756,0.2952791452407837,51.36443328857422,13.839764595031738,52.47393035888672,13.030008316040039,51.63568115234375,9.5836181640625,56.73469543457031,4.160791873931885,54.52230453491211,5.044482707977295,55.85896301269531,3.4953038692474365,0.29469436407089233,0.11715243756771088,0.30929914116859436,0.0855160728096962,0.2826254963874817,0.06702777743339539,10.0,2.0,0.0,28.923599243164062,synthetic_gan
PEMSD3_011,80.22265625,71.62480163574219,58.49055480957031,56.213470458984375,28.64551544189453,53.70111846923828,49.01171875,47.60402297973633,54.589534759521484,58.21712875366211,0.3919980823993683,0.5275207757949829,0.33618563413619995,0.3910096287727356,0.15568318963050842,72.46659851074219,5.542816162109375,59.71234893798828,7.661188125610352,61.2468376159668,9.518726348876953,51.372108459472656,3.117190361022949,51.58759307861328,2.8461251258850098,56.69678497314453,4.017641544342041,0.436938613653183,0.047342658042907715,0.37155404686927795,0.04773184657096863,0.36334794759750366,0.064618319272995,9.0,4.0,1.0,84.78150939941406,synthetic_gan
PEMSD3_014,67.3380355834961,68.3703384399414,69.06047821044922,64.95223999023438,60.364349365234375,51.26008987426758,53.28306579589844,53.496849060058594,49.785980224609375,52.666690826416016,0.41337260603904724,0.38626256585121155,0.44934433698654175,0.3696853220462799,0.34120428562164307,71.3589859008789,1.1686278271850732,69.18627166748047,8.86134147644043,72.67610168457031,12.246708869934082,51.87010192871094,4.381331443786621,51.0791130065918,4.872194290161133,51.18119812011719,3.2460484504699707,0.43368035554885864,0.04901118576526642,0.4183131158351898,0.08621752262115479,0.41803890466690063,0.07516675442457199,0.0,2.0,0.0,80.42186737060547,synthetic_gan
PEMSD3_013,38.0205078125,61.467063903808594,53.87770080566406,52.44330596923828,50.32670593261719,55.424346923828125,57.706695556640625,64.18030000000002,54.61577606201172,55.11027526855469,0.2592009902000427,0.29229187965393066,0.29903465509414673,0.3244151175022125,0.25723570585250854,45.236778259277344,13.753158569335938,52.60470962524414,13.738945007324219,61.45542907714844,11.667645454406738,55.89142990112305,0.3477475064016345,56.21638107299805,1.7302545309066772,53.0489501953125,1.9676562758117249,0.28212934732437134,0.0837925598025322,0.34556740522384644,0.0701780766248703,0.3182254731655121,0.05945684015750885,21.0,4.0,0.0,40.326412200927734,synthetic_gan
PEMSD3_012,59.9114875793457,80.56681823730469,54.541770935058594,42.80302810668945,20.7781,55.26705551147461,44.01183319091797,51.03126907348633,56.117637634277344,58.94327926635742,0.33082252740859985,0.5384032130241394,0.3423236608505249,0.2718456983566284,0.114497,66.92129516601562,3.376406669616699,56.82063293457031,8.554607391357422,50.82997131347656,9.512889862060547,51.541812896728516,4.555734157562256,51.64215850830078,5.386280536651611,55.93505859375,3.953524112701416,0.4104137122631073,0.034703172743320465,0.36885586380958557,0.07262588292360306,0.3076527714729309,0.06776973605155945,3.0,3.0,0.0,68.48335266113281,synthetic_gan
PEMSD3_014,48.34797668457031,52.4412841796875,26.181468963623047,42.68547821044922,49.446449279785156,57.501190185546875,54.54166030883789,60.796897888183594,56.68071365356445,53.05185317993164,0.22879712283611298,0.33865052461624146,0.15183502435684204,0.2827841639518738,0.2902076244354248,53.39201354980469,8.19755744934082,43.806541442871094,10.574372291564941,46.661651611328125,8.755485534667969,54.72011184692383,3.202878713607788,56.99489212036133,4.657486915588379,56.09156799316406,3.8468079566955566,0.3455435633659363,0.06464891135692596,0.24550428986549377,0.07362093776464462,0.246633842587471,0.0628155916929245,13.0,5.0,0.0,44.59912109375,synthetic_gan
